date,store,product,category,is_perishable,units_sold,units_ordered,units_wasted
2025-11-12,Trondheim,Iskrem,Frossenmat,False,20,20,0
2025-11-13,Trondheim,Iskrem,Frossenmat,False,18,18,0
2025-11-14,Trondheim,Iskrem,Frossenmat,False,21,21,0
2025-11-15,Trondheim,Iskrem,Frossenmat,False,22,22,0
2025-11-16,Trondheim,Iskrem,Frossenmat,False,18,18,0
2025-11-17,Trondheim,Iskrem,Frossenmat,False,15,15,0
2025-11-18,Trondheim,Iskrem,Frossenmat,False,13,13,0
2025-11-19,Trondheim,Iskrem,Frossenmat,False,15,15,0
2025-11-20,Trondheim,Iskrem,Frossenmat,False,15,15,0
2025-11-21,Trondheim,Iskrem,Frossenmat,False,24,24,0
2025-11-22,Trondheim,Iskrem,Frossenmat,False,16,16,0
2025-11-23,Trondheim,Iskrem,Frossenmat,False,15,15,0
2025-11-24,Trondheim,Iskrem,Frossenmat,False,13,13,0
2025-11-25,Trondheim,Iskrem,Frossenmat,False,13,13,0
2025-11-26,Trondheim,Iskrem,Frossenmat,False,16,16,0
2025-11-27,Trondheim,Iskrem,Frossenmat,False,13,13,0
2025-11-28,Trondheim,Iskrem,Frossenmat,False,14,14,0
2025-11-29,Trondheim,Iskrem,Frossenmat,False,18,18,0
2025-11-30,Trondheim,Iskrem,Frossenmat,False,13,13,0
2025-12-01,Trondheim,Iskrem,Frossenmat,False,10,10,0
2025-12-02,Trondheim,Iskrem,Frossenmat,False,9,9,0
2025-12-03,Trondheim,Iskrem,Frossenmat,False,11,11,0
2025-12-04,Trondheim,Iskrem,Frossenmat,False,10,10,0
2025-12-05,Trondheim,Iskrem,Frossenmat,False,12,12,0
2025-12-06,Trondheim,Iskrem,Frossenmat,False,15,15,0
2025-12-07,Trondheim,Iskrem,Frossenmat,False,9,9,0
2025-12-08,Trondheim,Iskrem,Frossenmat,False,10,10,0
2025-12-09,Trondheim,Iskrem,Frossenmat,False,11,11,0
2025-12-10,Trondheim,Iskrem,Frossenmat,False,8,8,0
2025-12-11,Trondheim,Iskrem,Frossenmat,False,6,6,0
2025-12-12,Trondheim,Iskrem,Frossenmat,False,10,10,0
2025-12-13,Trondheim,Iskrem,Frossenmat,False,11,11,0
2025-12-14,Trondheim,Iskrem,Frossenmat,False,9,9,0
2025-12-15,Trondheim,Iskrem,Frossenmat,False,7,7,0
2025-12-16,Trondheim,Iskrem,Frossenmat,False,9,9,0
2025-12-17,Trondheim,Iskrem,Frossenmat,False,6,6,0
2025-12-18,Trondheim,Iskrem,Frossenmat,False,7,7,0
2025-12-19,Trondheim,Iskrem,Frossenmat,False,8,8,0
2025-12-20,Trondheim,Iskrem,Frossenmat,False,10,10,0
2025-12-21,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-12-22,Trondheim,Iskrem,Frossenmat,False,6,6,0
2025-12-23,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-12-24,Trondheim,Iskrem,Frossenmat,False,7,7,0
2025-12-25,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-12-26,Trondheim,Iskrem,Frossenmat,False,7,7,0
2025-12-27,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-12-28,Trondheim,Iskrem,Frossenmat,False,5,5,0
2025-12-29,Trondheim,Iskrem,Frossenmat,False,4,4,0
2025-12-30,Trondheim,Iskrem,Frossenmat,False,4,4,0
2025-12-31,Trondheim,Iskrem,Frossenmat,False,3,3,0
2024-01-01,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-01-02,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-01-03,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-01-04,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-01-05,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-01-06,Trondheim,Toalettpapir,Husholdning,False,32,32,0
2024-01-07,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-01-08,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-01-09,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-01-10,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-01-11,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-01-12,Trondheim,Toalettpapir,Husholdning,False,34,34,0
2024-01-13,Trondheim,Toalettpapir,Husholdning,False,32,32,0
2024-01-14,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-01-15,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-01-16,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-01-17,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-01-18,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-01-19,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-01-20,Trondheim,Toalettpapir,Husholdning,False,37,37,0
2024-01-21,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-01-22,Trondheim,Toalettpapir,Husholdning,False,29,29,0
2024-01-23,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-01-24,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-01-25,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-01-26,Trondheim,Toalettpapir,Husholdning,False,34,34,0
2024-01-27,Trondheim,Toalettpapir,Husholdning,False,32,32,0
2024-01-28,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-01-29,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-01-30,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-01-31,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-02-01,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-02-02,Trondheim,Toalettpapir,Husholdning,False,30,30,0
2024-02-03,Trondheim,Toalettpapir,Husholdning,False,34,34,0
2024-02-04,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-02-05,Trondheim,Toalettpapir,Husholdning,False,15,15,0
2024-02-06,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-02-07,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-02-08,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-02-09,Trondheim,Toalettpapir,Husholdning,False,30,30,0
2024-02-10,Trondheim,Toalettpapir,Husholdning,False,30,30,0
2024-02-11,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-02-12,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-02-13,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-02-14,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-02-15,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-02-16,Trondheim,Toalettpapir,Husholdning,False,32,32,0
2024-02-17,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-02-18,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-02-19,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-02-20,Trondheim,Toalettpapir,Husholdning,False,27,27,0
2024-02-21,Trondheim,Toalettpapir,Husholdning,False,28,28,0
2024-02-22,Trondheim,Toalettpapir,Husholdning,False,28,28,0
2024-02-23,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-02-24,Trondheim,Toalettpapir,Husholdning,False,30,30,0
2024-02-25,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-02-26,Trondheim,Toalettpapir,Husholdning,False,33,33,0
2024-02-27,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-02-28,Trondheim,Toalettpapir,Husholdning,False,27,27,0
2024-02-29,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-03-01,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-03-02,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-03-03,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-03-04,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-03-05,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-03-06,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-03-07,Trondheim,Toalettpapir,Husholdning,False,13,13,0
2024-03-08,Trondheim,Toalettpapir,Husholdning,False,27,27,0
2024-03-09,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-03-10,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-03-11,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-03-12,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-03-13,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-03-14,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-03-15,Trondheim,Toalettpapir,Husholdning,False,31,31,0
2024-03-16,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-03-17,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-03-18,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-03-19,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-03-20,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-03-21,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-03-22,Trondheim,Toalettpapir,Husholdning,False,29,29,0
2024-03-23,Trondheim,Toalettpapir,Husholdning,False,29,29,0
2024-03-24,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-03-25,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-03-26,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-03-27,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-03-28,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-03-29,Trondheim,Toalettpapir,Husholdning,False,27,27,0
2024-03-30,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-03-31,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-04-01,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-04-02,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-04-03,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-04-04,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-04-05,Trondheim,Toalettpapir,Husholdning,False,27,27,0
2024-04-06,Trondheim,Toalettpapir,Husholdning,False,28,28,0
2024-04-07,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-04-08,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-04-09,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-04-10,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-04-11,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-04-12,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-04-13,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-04-14,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-04-15,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-04-16,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-04-17,Trondheim,Toalettpapir,Husholdning,False,15,15,0
2024-04-18,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-04-19,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-04-20,Trondheim,Toalettpapir,Husholdning,False,28,28,0
2024-04-21,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-04-22,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-04-23,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-04-24,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-04-25,Trondheim,Toalettpapir,Husholdning,False,15,15,0
2024-04-26,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-04-27,Trondheim,Toalettpapir,Husholdning,False,28,28,0
2024-04-28,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-04-29,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-04-30,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-05-01,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-05-02,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-05-03,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-05-04,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-05-05,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-05-06,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-05-07,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-05-08,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-05-09,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-05-10,Trondheim,Toalettpapir,Husholdning,False,30,30,0
2024-05-11,Trondheim,Toalettpapir,Husholdning,False,28,28,0
2024-05-12,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-05-13,Trondheim,Toalettpapir,Husholdning,False,13,13,0
2024-05-14,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-05-15,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-05-16,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-05-17,Trondheim,Toalettpapir,Husholdning,False,27,27,0
2024-05-18,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-05-19,Trondheim,Toalettpapir,Husholdning,False,15,15,0
2024-05-20,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-05-21,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-05-22,Trondheim,Toalettpapir,Husholdning,False,15,15,0
2024-05-23,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-05-24,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-05-25,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-05-26,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-05-27,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-05-28,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-05-29,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-05-30,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-05-31,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-06-01,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-06-02,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-06-03,Trondheim,Toalettpapir,Husholdning,False,15,15,0
2024-06-04,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-06-05,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-06-06,Trondheim,Toalettpapir,Husholdning,False,15,15,0
2024-06-07,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-06-08,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-06-09,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-06-10,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-06-11,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-06-12,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-06-13,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-06-14,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-06-15,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-06-16,Trondheim,Toalettpapir,Husholdning,False,15,15,0
2024-06-17,Trondheim,Toalettpapir,Husholdning,False,13,13,0
2024-06-18,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-06-19,Trondheim,Toalettpapir,Husholdning,False,14,14,0
2024-06-20,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-06-21,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-06-22,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-06-23,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-06-24,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-06-25,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-06-26,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-06-27,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-06-28,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-06-29,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-06-30,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-07-01,Trondheim,Toalettpapir,Husholdning,False,13,13,0
2024-07-02,Trondheim,Toalettpapir,Husholdning,False,15,15,0
2024-07-03,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-07-04,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-07-05,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-07-06,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-07-07,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-07-08,Trondheim,Toalettpapir,Husholdning,False,12,12,0
2024-07-09,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-07-10,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-07-11,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-07-12,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-07-13,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-07-14,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-07-15,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-07-16,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-07-17,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-07-18,Trondheim,Toalettpapir,Husholdning,False,12,12,0
2024-07-19,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-07-20,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-07-21,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-07-22,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-07-23,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-07-24,Trondheim,Toalettpapir,Husholdning,False,14,14,0
2024-07-25,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-07-26,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-07-27,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-07-28,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-07-29,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-07-30,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-07-31,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-08-01,Trondheim,Toalettpapir,Husholdning,False,14,14,0
2024-08-02,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-08-03,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-08-04,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-08-05,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-08-06,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-08-07,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-08-08,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-08-09,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-08-10,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-08-11,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-08-12,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-08-13,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-08-14,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-08-15,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-08-16,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-08-17,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-08-18,Trondheim,Toalettpapir,Husholdning,False,15,15,0
2024-08-19,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-08-20,Trondheim,Toalettpapir,Husholdning,False,14,14,0
2024-08-21,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-08-22,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-08-23,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-08-24,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-08-25,Trondheim,Toalettpapir,Husholdning,False,13,13,0
2024-08-26,Trondheim,Toalettpapir,Husholdning,False,15,15,0
2024-08-27,Trondheim,Toalettpapir,Husholdning,False,15,15,0
2024-08-28,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-08-29,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-08-30,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-08-31,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-09-01,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-09-02,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-09-03,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-09-04,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-09-05,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-09-06,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-09-07,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-09-08,Trondheim,Toalettpapir,Husholdning,False,13,13,0
2024-09-09,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-09-10,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-09-11,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-09-12,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-09-13,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-09-14,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-09-15,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-09-16,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-09-17,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-09-18,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-09-19,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-09-20,Trondheim,Toalettpapir,Husholdning,False,30,30,0
2024-09-21,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-09-22,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-09-23,Trondheim,Toalettpapir,Husholdning,False,18,18,0
2024-09-24,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-09-25,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-09-26,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-09-27,Trondheim,Toalettpapir,Husholdning,False,27,27,0
2024-09-28,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-09-29,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-09-30,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-10-01,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-10-02,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-10-03,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-10-04,Trondheim,Toalettpapir,Husholdning,False,28,28,0
2024-10-05,Trondheim,Toalettpapir,Husholdning,False,28,28,0
2024-10-06,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-10-07,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-10-08,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-10-09,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-10-10,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-10-11,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-10-12,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-10-13,Trondheim,Toalettpapir,Husholdning,False,16,16,0
2024-10-14,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-10-15,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-10-16,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-10-17,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-10-18,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-10-19,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-10-20,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-10-21,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-10-22,Trondheim,Toalettpapir,Husholdning,False,27,27,0
2024-10-23,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-10-24,Trondheim,Toalettpapir,Husholdning,False,26,26,0
2024-10-25,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-10-26,Trondheim,Toalettpapir,Husholdning,False,29,29,0
2024-10-27,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-10-28,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-10-29,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-10-30,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-10-31,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-11-01,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-11-02,Trondheim,Toalettpapir,Husholdning,False,28,28,0
2024-11-03,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-11-04,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-11-05,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-11-06,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-11-07,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-11-08,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-11-09,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-11-10,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-11-11,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-11-12,Trondheim,Toalettpapir,Husholdning,False,19,19,0
2024-11-13,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-11-14,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-11-15,Trondheim,Toalettpapir,Husholdning,False,28,28,0
2024-11-16,Trondheim,Toalettpapir,Husholdning,False,27,27,0
2024-11-17,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-11-18,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-11-19,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-11-20,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-11-21,Trondheim,Toalettpapir,Husholdning,False,24,24,0
2024-11-22,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-11-23,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-11-24,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-11-25,Trondheim,Toalettpapir,Husholdning,False,27,27,0
2024-11-26,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-11-27,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-11-28,Trondheim,Toalettpapir,Husholdning,False,20,20,0
2024-11-29,Trondheim,Toalettpapir,Husholdning,False,33,33,0
2024-11-30,Trondheim,Toalettpapir,Husholdning,False,27,27,0
2024-12-01,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-12-02,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-12-03,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-12-04,Trondheim,Toalettpapir,Husholdning,False,25,25,0
2024-12-05,Trondheim,Toalettpapir,Husholdning,False,17,17,0
2024-12-06,Trondheim,Toalettpapir,Husholdning,False,35,35,0
2024-12-07,Trondheim,Toalettpapir,Husholdning,False,39,39,0
2024-12-08,Trondheim,Toalettpapir,Husholdning,False,21,21,0
2024-12-09,Trondheim,Toalettpapir,Husholdning,False,22,22,0
2024-12-10,Trondheim,Toalettpapir,Husholdning,False,27,27,0
2024-12-11,Trondheim,Toalettpapir,Husholdning,False,23,23,0
2024-12-12,Trondheim,Toalettpapir,Husholdning,False,22,22,0
